fpr,tpr,threshold
0.17093658126837463,0.8836833602584814,0.1674748916357436
0.1751364972700546,0.8836833602584814,0.16566248021089752
0.1751364972700546,0.8852988691437803,0.1655469290026731
0.1759764804703906,0.8852988691437803,0.1648267750039274
0.1759764804703906,0.8869143780290791,0.1646828267727997
0.17639647207055859,0.8869143780290791,0.16459962891180105
0.17639647207055859,0.8949919224555735,0.16409839686740507
0.17723645527089457,0.8949919224555735,0.16373031212181788
0.17723645527089457,0.8966074313408724,0.16325327916587729
0.18143637127257456,0.8966074313408724,0.1606940342791844
0.18143637127257456,0.8982229402261712,0.16047037055913435
0.1860562788744225,0.8982229402261712,0.15531955807069947
0.1860562788744225,0.8998384491114702,0.1550159809178001
0.1868962620747585,0.8998384491114702,0.15386433587772122
0.1868962620747585,0.901453957996769,0.15386182276652616
0.1881562368752625,0.901453957996769,0.1526894833232859
0.1881562368752625,0.9030694668820679,0.15232634826275207
0.19151616967660648,0.9030694668820679,0.15062888694887028
0.19151616967660648,0.9063004846526656,0.15007728964122286
0.19193616127677446,0.9063004846526656,0.14969691035564017
0.19193616127677446,0.9079159935379645,0.14951263766275943
0.19277614447711044,0.9079159935379645,0.14894747608808268
0.19277614447711044,0.9095315024232633,0.1488522895807162
0.19613607727845442,0.9095315024232633,0.14592544227779844
0.19613607727845442,0.9111470113085622,0.14585406058204378
0.19697606047879043,0.9111470113085622,0.1451536880744359
0.19697606047879043,0.9127625201938611,0.14412090613836037
0.20075598488030238,0.9127625201938611,0.14103245556852229
0.20075598488030238,0.9143780290791599,0.14101911205309486
0.20831583368332635,0.9143780290791599,0.1356704746647617
0.20831583368332635,0.9159935379644588,0.1352889661600728
0.21167576648467032,0.9159935379644588,0.1343755505877375
0.21167576648467032,0.9176090468497576,0.1342143457390393
0.2120957580848383,0.9176090468497576,0.13382427048046866
0.2120957580848383,0.9224555735056543,0.1322703631314706
0.21839563208735827,0.9224555735056543,0.12822413587977777
0.21839563208735827,0.9240710823909531,0.12813191160097911
0.21881562368752625,0.9240710823909531,0.12811272585222722
0.21881562368752625,0.925686591276252,0.12780886389560667
0.2259554808903822,0.925686591276252,0.12183613486645332
0.2259554808903822,0.9273021001615509,0.121302027873178
0.23099538009239814,0.9273021001615509,0.11917674813357976
0.23099538009239814,0.9289176090468497,0.11916594011342638
0.23603527929441412,0.9289176090468497,0.11539480691679117
